Date,Open,High,Low,Close,Shares Traded,Turnover,MA13,PriceCrossover,PriceCrossoverSwitch,Target Close,VolumeMA7,VolumeDif,Target Close Percent,Last Week Gain,Last Week Gain Acceleration,Volatility7,Y Last Week Gain,GainFORCALC,LossFORCALC,Gain,Loss,Average Gain,Average Loss,RSI7,RSI7LOW,RSI7HIGH,Trend,PriceVolume,MA7PriceVolume,Month,GoldPRICE,GOLDUPDOWN,OilPRICE,OilUPDOWN,GOLDOILUPDOWN,InterestRate,IntersetRateOpen,InterestRateHigh,InterestRateLow,InterestRateChange,InterestChangeUpdown,AllUpdown
09/02/17,8795.55,8821.4,8724.1,8778.4,193282248,8972.67,8652.945833,125.4541667,0,8879.2,289051001.6,-95768753.57,1.15,217.1,90.9,102.9322165,126.2,9.35,-9.35,9.35,0,35.69285714,4.678571429,86.27417127,0,1,480.45,-3314790553,6157255868,Feb,29366,1,3523,1,2,6.857,6.857,6.857,6.857,0.0157,1,3
10/02/17,8812.35,8822.1,8771.2,8793.55,232947341,10320.17,8685.1875,108.3625,0,8907.85,239932734.3,-6985393.286,1.30,77.15,-289.9,93.99261242,367.05,15.15,-15.15,15.15,0,15.7,4.678571429,73.43802205,0,0,430.55,-4379410011,-1516275851,Feb,29015,1,3552,1,2,6.805,6.805,6.805,6.805,-0.0076,-1,1
13/02/17,8819.8,8826.9,8754.2,8805.05,211180353,8659.48,8711.666667,93.38333333,0,8926.9,224954152.7,-13773799.71,1.38,70.8,-271.95,90.55541056,342.75,11.5,-11.5,11.5,0,14.79285714,4.678571429,72.26099093,0,0,365.05,-3114910207,-2357995512,Feb,29164,1,3605,1,2,6.828,6.828,6.828,6.828,0.0034,1,3
14/02/17,8819.9,8820.45,8772.5,8792.3,194133563,8494.44,8728.525,63.775,0,8939.5,213361460,-19227897,1.67,51.35,-213.8,73.18785679,265.15,-12.75,12.75,0,12.75,13.83571429,6.5,64.84767325,0,0,199.3,-5358086339,-3286612157,Feb,29112,-1,3545,-1,-2,6.874,6.874,6.874,6.874,0.0067,1,-1
15/02/17,8778.95,8807.9,8712.85,8724.7,222828919,10472.37,8741.1125,-16.4125,-1,8896.7,212961077.9,9867841.143,1.97,-76.35,-274.65,64.07996121,198.3,-67.6,67.6,0,67.6,5.25,16.15714286,23.43002869,0,0,45.8,-12088468856,-5460150422,Feb,29042,-1,3561,1,0,6.862,6.862,6.862,6.862,-0.0017,-1,-1
16/02/17,8739,8783.95,8719.6,8778,190277738,9695.63,8748.775,29.225,1,8879.6,216164668.9,-25886930.86,1.16,9.7,-117.35,90.61790662,127.05,53.3,-53.3,53.3,0,12.86428571,11.47857143,50.76099211,0,0,-15.3,7420831782,-3153572239,Feb,29341,1,3554,-1,0,6.845,6.845,6.845,6.845,-0.0025,-1,-1
17/02/17,8883.7,8896.45,8804.25,8821.7,307526025,23432.58,8766.833333,54.86666667,0,8945.8,210019412.6,97506612.43,1.41,52.65,-83.65,92.63356894,136.3,43.7,-43.7,43.7,0,19,11.47857143,60.35852054,0,0,-14,-19066613550,-5700206819,Feb,29412,1,3572,1,2,6.851,6.851,6.851,6.851,0.0009,1,3
20/02/17,8818.55,8886.25,8809.8,8879.2,173022362,7833.53,8775.608333,103.5916667,0,8899.75,221739455.3,-48717093.29,0.23,100.8,-116.3,87.84188311,217.1,57.5,-57.5,57.5,0,25.87857143,11.47857143,67.46741155,0,0,163.15,10493806255,-3727550132,Feb,29289,1,3580,1,2,6.903,6.903,6.903,6.903,0.0076,1,3
21/02/17,8890.75,8920.8,8860.95,8907.85,181091326,8863.71,8787.6875,120.1625,0,8897.55,218845185.9,-37753859.86,-0.12,114.3,37.15,58.82791895,77.15,28.65,-28.65,28.65,0,27.80714286,11.47857143,69.0248227,0,0,267.75,3096661675,-2659539891,Feb,29171,-1,3580,1,0,6.903,6.903,6.903,6.903,0.0076,1,1
22/02/17,8931.6,8960.75,8905.25,8926.9,254677956,13514.08,8801.595833,125.3041667,0,8963.45,211437183.7,43240772.29,0.41,121.85,51.05,64.08692572,70.8,19.05,-19.05,19.05,0,28.88571429,11.47857143,69.8324987,0,0,336.95,-1196986393,-2385550775,Feb,29309,1,3639,1,2,6.942,6.942,6.942,6.942,0.0056,1,3
23/02/17,8956.4,8982.15,8927.55,8939.5,388874096,17243.08,8812.083333,127.4166667,0,8946.9,217651127,171222969,0.08,147.2,95.85,69.98863513,51.35,12.6,-12.6,12.6,0,30.68571429,9.657142857,74.22252937,0,0,383.35,-6571972222,-2558963044,Feb,29300,1,3589,-1,0,6.915,6.915,6.915,6.915,-0.0039,-1,-1
27/02/17,8943.7,8951.8,8888.65,8896.7,195847099,10388.83,8826.35,70.35,0,8924.3,245471203.1,-49624104.14,0.31,172,248.35,78.37786525,-76.35,-42.8,42.8,0,42.8,30.68571429,6.114285714,81.17913832,0,1,441.05,-9204813653,-2147012301,Feb,29661,1,3608,-1,0,6.881,6.881,6.881,6.881,-0.0049,-1,-1
28/02/17,8898.95,8914.75,8867.6,8879.6,302722890,13819.57,8836.9875,42.6125,0,8927,241616657.4,61106232.57,0.53,101.6,91.9,55.44007597,9.7,-17.1,17.1,0,17.1,23.07142857,8.557142857,70.70928196,0,0,420.8,-5857687922,-4043943687,Feb,29591,-1,3606,-1,-2,6.871,6.871,6.871,6.871,-0.0015,-1,-3
01/03/17,8904.4,8960.8,8898.6,8945.8,212328974,9681.99,8845.420833,100.3791667,0,8934.55,257680250.6,-45351276.57,-0.13,124.1,71.45,37.85456662,52.65,66.2,-66.2,66.2,0,26.28571429,8.557142857,73.33599043,0,0,397.7,8790419524,-64367533.8,Mar,29464,1,3604,-1,0,6.931,6.931,6.931,6.931,0.0087,1,1
02/03/17,8982.85,8992.5,8879.8,8899.75,225608140,10075.19,8858.108333,41.64166667,0,9087,244080671.9,-18472531.86,2.10,20.55,-80.25,25.66956462,100.8,-46.05,46.05,0,46.05,18.07142857,15.13571429,52.82940071,0,0,246.25,-18748036434,-4241773632,Mar,29397,-1,3598,-1,-2,6.842,6.842,6.842,6.842,-0.0128,-1,-3
03/03/17,8883.5,8907.1,8860.1,8897.55,208915878,9783.57,8866,31.55,0,9084.8,251592925.9,-42677047.86,2.10,-10.3,-124.6,47.46011233,114.3,-2.2,2.2,0,2.2,13.97857143,15.45,45.93896714,0,0,134.35,2935268086,-4264829859,Mar,29126,-1,3511,-1,-2,6.779,6.779,6.779,6.779,-0.0092,-1,-3
06/03/17,8915.1,8967.8,8914,8963.45,180194586,8955.06,8874.770833,88.67916667,0,9153.7,255567861.9,-75373275.86,2.12,36.55,-85.3,66.92714144,121.85,65.9,-65.9,65.9,0,20.67142857,15.45,55.68597268,0,0,46.8,8712408233,-2849202055,Mar,29176,-1,3564,1,0,6.867,6.867,6.867,6.867,0.013,1,1
07/03/17,8977.75,8977.85,8932.8,8946.9,178827506,8149.28,8894.666667,52.23333333,0,9160.05,244927380.4,-66099874.43,2.38,7.4,-139.8,69.31083283,147.2,-16.55,16.55,0,16.55,18.87142857,17.81428571,50.07581501,0,0,33.65,-5516828560,-2698467247,Mar,28978,-1,3551,-1,-2,6.834,6.834,6.834,6.834,-0.0048,-1,-3
08/03/17,8950.7,8957.05,8891.95,8924.3,183325544,9489.36,8908.741667,15.55833333,0,9126.85,214920724.7,-31595180.71,2.27,27.6,-144.4,68.37769147,172,-22.6,22.6,0,22.6,18.87142857,14.92857143,54.22824302,0,0,71.55,-4839794362,-2074893062,Mar,28802,-1,3541,-1,-2,6.861,6.861,6.861,6.861,0.004,1,-1
09/03/17,8914.5,8945.8,8899.5,8927,176810453,8493.21,8917.291667,9.708333333,0,9121.5,213131931.1,-36321478.14,2.18,47.4,-54.2,49.82661485,101.6,2.7,-2.7,2.7,0,19.25714286,12.48571429,58.81326353,0,0,82.4,2210130663,-922347550.1,Mar,28662,1,3350,-1,0,6.861,6.861,6.861,6.861,0,-1,-1
10/03/17,8953.7,8975.7,8903.95,8934.55,157419999,7385.28,8921.275,13.275,0,9030.45,195144440.1,-37724441.14,1.07,-11.25,-135.35,43.13263183,124.1,7.55,-7.55,7.55,0,10.87857143,12.48571429,44.64966286,0,0,63.75,-3014592981,-2608777908,Mar,28430,-1,3290,-1,-2,6.903,6.903,6.903,6.903,0.0061,1,-1
14/03/17,9091.65,9122.75,9060.5,9087,278726933,14087.57,8923.5,163.5,0,9086.3,187300300.9,91426632.14,-0.01,187.25,166.7,22.60781576,20.55,152.45,-152.45,152.45,0,32.65714286,5.907142857,82.54197509,0,1,223.4,-1296080238,-115641308.5,Mar,28333,-1,3228,-1,-2,6.905,6.905,6.905,6.905,0.0003,1,-1
15/03/17,9086.85,9106.55,9075.5,9084.8,248033251,9671.51,8936.841667,147.9583333,0,9108,194888699.9,53144551.14,0.26,187.25,197.55,68.45839195,-10.3,-2.2,2.2,0,2.2,32.65714286,5.907142857,82.54197509,0,1,363.25,-508468164.6,-607603630,Mar,28084,1,3158,-1,0,6.829,6.829,6.829,6.829,-0.011,-1,-1
16/03/17,9129.65,9158.45,9128.55,9153.7,215096446,9275.05,8948.95,204.75,0,9045.2,200476896,14619550,-1.19,190.25,153.7,83.10052003,36.55,68.9,-68.9,68.9,0,33.08571429,5.907142857,82.72905876,0,1,564.75,5173069526,-1113223445,Mar,28491,1,3201,1,2,6.843,6.843,6.843,6.843,0.0021,1,3
17/03/17,9207.8,9218.4,9147.6,9160.05,295554265,13226.29,8970.366667,189.6833333,0,9100.8,205462876,90091389,-0.65,213.15,205.75,92.86464805,7.4,6.35,-6.35,6.35,0,33.99285714,3.542857143,88.21130677,0,1,590.65,-14112716154,-2341207387,Mar,28487,1,3187,-1,0,6.859,6.859,6.859,6.859,0.0023,1,1
20/03/17,9166.95,9167.6,9116.3,9126.85,342395900,9251.16,8993.7375,133.1125,0,9143.8,222138127.3,120257772.7,0.19,202.55,174.95,94.59721945,27.6,-33.2,33.2,0,33.2,33.99285714,5.057142857,84.8760478,0,1,605.95,-13730075590,-3611247563,Mar,28539,-1,3197,1,0,6.894,6.894,6.894,6.894,0.0051,1,1
21/03/17,9133.95,9147.75,9087.2,9121.5,255396073,10191.6,9008.825,112.675,0,9173.75,244862463.9,10533609.14,0.57,194.5,147.1,88.98835999,47.4,-5.35,5.35,0,5.35,33.60714286,5.821428571,83.12720848,0,1,610.2,-3179681109,-4381220673,Mar,28423,1,3153,-1,0,6.886,6.886,6.886,6.886,-0.0012,-1,-1
22/03/17,9047.2,9072.9,9019.3,9030.45,239463699,10065.92,9027.304167,3.145833333,0,9173.75,256088981,-16625282,1.59,95.9,107.15,78.82428998,-11.25,-91.05,91.05,0,91.05,32.52857143,18.82857143,62.12824011,0,0,492.95,-4011016958,-4523566955,Mar,28793,-1,3151,-1,-2,6.814,6.814,6.814,6.814,-0.0105,-1,-3
23/03/17,9048.75,9099.05,9048.6,9086.3,197705274,8699.36,9038.379167,47.92083333,0,9237.85,267809509.6,-70104235.57,1.67,-0.7,-187.95,38.90984237,187.25,55.85,-55.85,55.85,0,18.72857143,18.82857143,48.57354576,0,0,289.7,7423833039,-3277865059,Mar,28870,1,3146,-1,0,6.827,6.827,6.827,6.827,0.0019,1,1
24/03/17,9104,9133.55,9089.4,9108,210021581,8853.03,9048.616667,59.38333333,0,9265.15,256234986.9,-46213405.86,1.73,23.2,-164.05,78.76121084,187.25,21.7,-21.7,21.7,0,21.82857143,18.51428571,52.79889426,0,0,118.4,840086324,-3085214417,Mar,28787,1,3121,-1,0,6.831,6.831,6.831,6.831,0.0006,1,1
27/03/17,9093.45,9094.85,9024.65,9045.2,209036051,8921.57,9062.041667,-16.84166667,-1,9261.95,250804748.3,-41768697.29,2.40,-108.5,-298.75,90.92862455,190.25,-62.8,62.8,0,62.8,11.98571429,27.48571429,29.61524885,0,0,-86,-10085989461,-5265079987,Mar,28905,-1,3140,1,0,6.711,6.711,6.711,6.711,-0.0176,-1,-1
28/03/17,9081.5,9110.4,9079.8,9100.8,188985603,8139.28,9072.116667,28.68333333,1,9198.3,249938977.6,-60953374.57,1.07,-59.25,-272.4,123.0619516,213.15,55.6,-55.6,55.6,0,19.02142857,27.48571429,40.03909187,0,0,-144.55,3647422138,-2727917374,Mar,28834,1,3107,-1,0,6.711,6.711,6.711,6.711,-0.0176,-1,-1
29/03/17,9128.7,9153.15,9109.1,9143.8,250902906,11089.43,9086.6,57.2,0,9181.45,234714883,16188023,0.41,16.95,-185.6,120.1418254,202.55,43,-43,43,0,25.16428571,22.74285714,51.45319118,0,0,-150.8,3788633881,-225244592.4,Mar,28733,1,3148,1,2,6.749,6.749,6.749,6.749,0.0057,1,3
30/03/17,9142.6,9183.15,9136.35,9173.75,333410368,15585.42,9104.0375,69.7125,0,9237,221644455.3,111765912.7,0.69,52.25,-142.25,99.48377769,194.5,29.95,-29.95,29.95,0,29.44285714,21.97857143,56.16569015,0,0,9.95,10385732963,1712671704,Mar,28697,-1,3216,1,0,6.688,6.688,6.688,6.688,-0.009,-1,-1
31/03/17,9158.9,9191.7,9152.1,9173.75,196771674,10955.05,9111.266667,62.48333333,0,9203.45,232789354.6,-36017680.57,0.32,143.3,47.4,68.28790592,95.9,0,0,0,0,29.44285714,8.971428571,74.70097862,0,0,212.5,2922059359,2703111178,Mar,28527,1,3269,1,2,6.694,6.694,6.694,6.694,0.0009,1,3
03/04/17,9220.6,9245.35,9192.4,9237.85,143444541,8337.06,9118.679167,119.1708333,0,9150.8,226690493.9,-83245952.86,-0.94,151.55,152.25,80.34064677,-0.7,64.1,-64.1,64.1,0,30.62142857,8.971428571,75.43550941,0,0,347.1,2474418332,1996051934,Apr,28681,-1,3281,1,0,6.654,6.654,6.654,6.654,-0.006,-1,-1
05/04/17,9264.4,9273.9,9215.4,9265.15,190529461,11461.96,9125.691667,139.4583333,0,9139.3,218938960.6,-28409499.57,-1.36,157.15,133.95,96.14036366,23.2,27.3,-27.3,27.3,0,31.42142857,8.971428571,75.91026747,0,0,452,142897095.8,1896453473,Apr,28817,-1,3312,1,0,6.654,6.654,6.654,6.654,0,-1,-1
06/04/17,9245.8,9267.95,9218.85,9261.95,191937207,10332.6,9134.45,127.5,0,9105.15,216154372,-24217165,-1.69,216.75,325.25,106.9672007,-108.5,-3.2,3.2,0,3.2,31.42142857,0.457142857,95.56810776,0,1,525.45,3099785893,3780135666,Apr,28796,-1,3327,1,0,6.768,6.768,6.768,6.768,0.0171,1,1
07/04/17,9223.7,9250.5,9188.1,9198.3,195918747,10217.13,9145.708333,52.59166667,0,9103.5,213711680,-17792933,-1.03,97.5,156.75,96.52468781,-59.25,-63.65,63.65,0,63.65,23.47857143,9.55,68.99664148,0,0,471.4,-4976336174,2548170193,Apr,28845,-1,3359,1,0,6.821,6.821,6.821,6.821,0.0078,1,1
10/04/17,9225.6,9225.65,9174.85,9181.45,139968750,8140.08,9152.108333,29.34166667,0,9136.4,214702129.1,-74733379.14,-0.49,37.65,20.7,68.30280009,16.95,-16.85,16.85,0,16.85,17.33571429,11.95714286,57.22706909,0,0,351.9,-6179620312,1124133880,Apr,28697,-1,3364,1,0,6.865,6.865,6.865,6.865,0.0065,1,1
11/04/17,9184.55,9242.7,9172.85,9237,206261727,9385.2,9164.691667,72.30833333,0,9119.4,198854392.6,7407334.429,-1.27,63.25,11,63.4028813,52.25,55.55,-55.55,55.55,0,20.99285714,11.95714286,61.83463076,0,0,198.4,10818427581,1185947396,Apr,28814,1,3421,1,2,6.808,6.808,6.808,6.808,-0.0083,-1,1
12/04/17,9242.5,9246.4,9161.8,9203.45,166755013,8412.97,9177.25,26.2,0,9217.95,180690301,-13935288,0.16,29.7,-113.6,61.48442795,143.3,-33.55,33.55,0,33.55,20.99285714,16.75,54.18510324,0,0,130.6,-6511783258,-161744406,Apr,29140,-1,3447,1,0,6.782,6.782,6.782,6.782,-0.0038,-1,-1
13/04/17,9202.5,9202.65,9144.95,9150.8,171695600,8908.17,9185.204167,-34.40416667,-1,9306.6,176402206.6,-4706606.571,1.70,-87.05,-238.6,69.91763607,151.55,-52.65,52.65,0,52.65,11.83571429,24.27142857,31.8960539,0,0,5.9,-8876662520,-1783327385,Apr,29313,1,3436,-1,0,6.82,6.82,6.82,6.82,0.0056,1,1
17/04/17,9144.75,9160,9120.25,9139.3,132244225,6473.27,9194.004167,-54.70416667,0,9351.85,180438072.1,-48193847.14,2.33,-125.85,-283,97.62076587,157.15,-11.5,11.5,0,11.5,7.935714286,25.91428571,22.77105964,0,0,-183.2,-720731026.3,-1906702831,Apr,29400,-1,3420,-1,-2,6.847,6.847,6.847,6.847,0.004,1,-1
18/04/17,9163,9217.9,9095.45,9105.15,179569574,8527.5,9197.2125,-92.0625,0,9342.15,172111609.9,7457964.143,2.60,-156.8,-373.55,114.3948451,216.75,-34.15,34.15,0,34.15,7.935714286,30.33571429,20.20734813,0,0,-369.7,-10388099856,-3833543652,Apr,29416,1,3391,-1,0,6.862,6.862,6.862,6.862,0.0022,1,1
19/04/17,9112.2,9120.5,9075.15,9103.5,179117382,8950.27,9193.991667,-90.49166667,0,9304.05,170344805.1,8772576.857,2.20,-94.8,-192.3,100.783782,97.5,-1.65,1.65,0,1.65,7.935714286,21.47857143,26.092062,0,0,-377.45,-1558321223,-3345255802,Apr,29322,-1,3384,-1,-2,6.854,6.854,6.854,6.854,-0.0012,-1,-3
20/04/17,9108.1,9143.9,9102.65,9136.4,175629897,8843.5,9188.1375,-51.7375,0,9313.8,167944610.1,7685286.857,1.94,-45.05,-82.7,88.84663753,37.65,32.9,-32.9,32.9,0,12.63571429,19.07142857,38.63288928,0,0,-296.65,4970326085,-1752406317,Apr,29249,-1,3256,-1,-2,6.878,6.878,6.878,6.878,0.0035,1,-1
21/04/17,9179.1,9183.65,9088.75,9119.4,159981265,8476.63,9185.025,-65.625,0,9311.95,173039059.7,-13057794.71,2.11,-117.6,-180.85,80.73383076,63.25,-17,17,0,17,4.7,21.5,17.27941176,1,0,-257.45,-9550881521,-4662307617,Apr,29320,1,3278,1,2,6.923,6.923,6.923,6.923,0.0065,1,3
24/04/17,9135.35,9225.4,9130.55,9217.95,172908048,9720.75,9175.154167,42.79583333,1,9359.9,166427565.1,6480482.857,1.54,14.5,-15.2,61.56053931,29.7,98.55,-98.55,98.55,0,18.77857143,16.70714286,51.46828504,0,0,-148.15,14282204765,-1691737899,Apr,29076,-1,3204,-1,-2,6.943,6.943,6.943,6.943,0.0029,1,-1
25/04/17,9273.05,9309.2,9250.35,9306.6,173896951,10426.02,9171.220833,135.3791667,0,9285.3,167306570.1,6590380.857,-0.23,155.8,242.85,56.91911554,-87.05,88.65,-88.65,88.65,0,31.44285714,9.185714286,75.53191489,0,0,52.7,5834242706,409819990,Apr,28972,-1,3174,-1,-2,6.936,6.936,6.936,6.936,-0.001,-1,-3
26/04/17,9336.2,9367,9301.35,9351.85,191395120,10483.32,9174.941667,176.9083333,0,9314.05,167621048.9,23774071.14,-0.40,212.55,338.4,108.180905,-125.85,45.25,-45.25,45.25,0,37.90714286,7.542857143,81.60848839,0,1,382.85,2995333628,940686369.2,Apr,28836,1,3186,1,2,6.953,6.953,6.953,6.953,0.0025,1,3
27/04/17,9359.15,9367.15,9322.65,9342.15,215881711,12910.38,9187.7375,154.4125,0,9316.85,176071176.7,39810534.29,-0.27,237,393.8,140.8031034,-156.8,-9.7,9.7,0,9.7,37.90714286,4.05,88.24409711,0,1,605.35,-3669989087,1900416479,Apr,28804,1,3176,-1,0,6.945,6.945,6.945,6.945,-0.0012,-1,-1
28/04/17,9340.95,9342.65,9282.25,9304.05,167229353,8673.32,9201.129167,102.9208333,0,9407.3,181258624.9,-14029271.86,1.11,200.55,295.35,148.2760541,-94.8,-38.1,38.1,0,38.1,37.90714286,9.257142857,78.70384102,0,0,650.1,-6170763126,1241496207,Apr,28887,1,3140,-1,0,6.964,6.964,6.964,6.964,0.0027,1,1
02/05/17,9339.85,9352.55,9269.9,9313.8,166558241,9110.59,9206.716667,107.0833333,0,9422.4,179560335,-13002094,1.17,177.4,222.45,141.4831843,-45.05,9.75,-9.75,9.75,0,34.6,9.257142857,77.13375796,0,0,614.95,-4338842178,-88384973.2,May,28634,-1,3136,-1,-2,6.992,6.992,6.992,6.992,0.004,1,-1
03/05/17,9344.7,9346.3,9298.4,9311.95,156342492,7975.14,9215.9125,96.0375,0,9400.9,178264384.1,-21921892.14,0.96,192.55,310.15,129.5327193,-117.6,-1.85,1.85,0,1.85,34.6,7.092857143,81.04400201,0,1,570.5,-5120216613,544567156.4,May,28563,1,3060,-1,0,6.955,6.955,6.955,6.955,-0.0053,-1,-1
04/05/17,9360.95,9365.65,9323.25,9359.9,277895923,12379.74,9229.341667,130.5583333,0,9445.4,177744559.4,100151363.6,0.91,141.95,127.45,73.23243817,14.5,47.95,-47.95,47.95,0,27.37142857,7.092857143,77.18026183,0,0,511.9,-291790719.2,-1537432198,May,28184,-1,3067,1,0,6.971,6.971,6.971,6.971,0.0023,1,1
05/05/17,9374.55,9377.1,9272,9285.3,239133531,10466.68,9247.725,37.575,0,9512.25,192742827.3,46390703.71,2.44,-21.3,-177.1,32.79036226,155.8,-74.6,74.6,0,74.6,14.70714286,17.75,43.95815542,0,0,313.2,-21342667642,-5419847962,May,28227,1,2923,-1,0,6.943,6.943,6.943,6.943,-0.004,-1,-1
08/05/17,9311.45,9338.7,9297.95,9314.05,179709949,8300.22,9262.7375,51.3125,0,9525.75,202062338.7,-22352389.71,2.27,-37.8,-250.35,86.44010175,212.55,28.75,-28.75,28.75,0,12.35,17.75,39.71061093,0,0,82.85,467245867.4,-5781003357,May,28161,1,2972,1,2,6.93,6.93,6.93,6.93,-0.0019,-1,1
09/05/17,9337.35,9338.95,9307.7,9316.85,136417428,7504.66,9280.283333,36.56666667,0,9429.45,200393028.6,-63975600.57,1.21,-25.3,-262.3,110.8465434,237,2.8,-2.8,2.8,0,12.75,16.36428571,42.33870968,0,0,-84.4,-2796557274,-5656227383,May,28100,-1,2982,1,0,6.943,6.943,6.943,6.943,0.0019,1,1
10/05/17,9339.65,9414.75,9336,9407.3,157363135,8619.06,9295.320833,111.9791667,0,9427.9,189040988.1,-31677853.14,0.22,103.25,-97.3,111.8700468,200.55,90.45,-90.45,90.45,0,25.67142857,10.92142857,68.28804864,0,0,40.15,10645616083,-3253887497,May,28087,-1,2960,-1,-2,6.943,6.943,6.943,6.943,0.0019,1,-1
11/05/17,9448.6,9450.65,9411.3,9422.4,176439840,9289.89,9319.3125,103.0875,0,9438.25,187631528.4,-11191688.43,0.17,108.6,-68.8,101.3550067,177.4,15.1,-15.1,15.1,0,26.43571429,10.92142857,68.91992551,0,0,186.55,-4622723808,-3294442015,May,27970,-1,3053,1,0,6.943,6.943,6.943,6.943,0,-1,-1
12/05/17,9436.65,9437.75,9372.55,9400.9,159079418,9813.47,9336.35,64.55,0,9386.15,189043185.4,-29963767.43,-0.16,88.95,-103.6,92.84130469,192.55,-21.5,21.5,0,21.5,26.43571429,13.72857143,64.22002429,0,0,300.8,-5687089194,-3375423812,May,28066,1,3082,1,2,6.91,6.91,6.91,6.91,-0.0048,-1,1
15/05/17,9433.55,9449.25,9423.1,9445.4,145163953,7790.97,9344.208333,101.1916667,0,9360.55,189434174.9,-44270221.86,-0.90,85.5,-56.45,76.04175075,141.95,44.5,-44.5,44.5,0,25.94285714,13.72857143,63.78644187,0,0,283.05,1720192843,-3087997589,May,28042,-1,3076,-1,-2,6.808,6.808,6.808,6.808,-0.0148,-1,-3
16/05/17,9461,9517.2,9456.35,9512.25,171709433,9209.89,9352.004167,160.2458333,0,9509.75,170472464.9,1236968.143,-0.03,226.95,248.25,67.30401088,-21.3,66.85,-66.85,66.85,0,35.49285714,3.071428571,89.70933381,0,1,401.4,8800108441,1218113280,May,28029,-1,3132,1,0,6.839,6.839,6.839,6.839,0.0046,1,1
17/05/17,9517.6,9532.6,9486.1,9525.75,211856040,10726.23,9366.179167,159.5708333,0,9595.1,160840450.9,51015589.14,0.73,211.7,249.5,89.45599211,-37.8,13.5,-13.5,13.5,0,33.31428571,3.071428571,89.10966756,0,1,524.15,1726626726,1398024831,May,28294,1,3118,-1,0,6.844,6.844,6.844,6.844,0.0007,1,1
18/05/17,9453.2,9489.1,9418.1,9429.45,199340647,10782.46,9384.654167,44.79583333,0,9604.9,165432749.6,33907897.43,1.86,112.6,137.9,84.94269497,-25.3,-96.3,96.3,0,96.3,32.91428571,16.82857143,64.86486486,0,0,551.25,-4734340366,1121198675,May,28871,1,3142,1,2,6.843,6.843,6.843,6.843,-0.0001,-1,1
19/05/17,9469.9,9505.75,9390.75,9427.9,259861396,11544.77,9394.291667,33.60833333,0,9624.55,174421780.9,85439615.14,2.09,20.6,-82.65,59.3118855,103.25,-1.55,1.55,0,1.55,19.99285714,17.05,52.55351108,0,0,344.9,-10914178632,-1958771998,May,28659,-1,3175,1,0,6.859,6.859,6.859,6.859,0.0023,1,1
22/05/17,9480.25,9498.65,9427.9,9438.25,202874757,9432.97,9403.954167,34.29583333,0,9621.25,189064389.6,13810367.43,1.94,15.85,-92.75,73.06949807,108.6,10.35,-10.35,10.35,0,19.31428571,17.05,51.69183712,0,0,149.05,-8520739794,-2515631425,May,28673,1,3271,1,2,6.773,6.773,6.773,6.773,-0.0125,-1,1
23/05/17,9445.05,9448.05,9370,9386.15,231345629,11553.27,9410.483333,-24.33333333,-1,9616.1,192840806.3,38504822.71,2.45,-14.75,-103.7,83.58437283,88.95,-52.1,52.1,0,52.1,19.31428571,21.42142857,46.27759712,0,0,21.7,-13626257548,-3649798333,May,28853,-1,3301,1,0,6.793,6.793,6.793,6.793,0.003,1,1
24/05/17,9410.9,9431.9,9341.65,9360.55,218265181,11045.95,9418.8875,-58.3375,0,9653.5,203164550.7,15100630.29,3.13,-84.85,-170.35,95.97631528,85.5,-25.6,25.6,0,25.6,12.95714286,25.07857143,33.19304666,0,0,-83.75,-10989651863,-5465490434,May,28701,1,3334,1,2,6.802,6.802,6.802,6.802,0.0013,1,3
25/05/17,9384.05,9523.3,9379.2,9509.75,298147347,16964.26,9422.7625,86.9875,1,9675.1,213607583.3,84539763.71,1.74,-2.5,-229.45,117.6577695,226.95,149.2,-149.2,149.2,0,24.72142857,25.07857143,48.66422947,0,0,-102.1,37477121518,-1368774280,May,28702,1,3331,-1,0,6.79,6.79,6.79,6.79,-0.0018,-1,-1
26/05/17,9507.75,9604.9,9495.4,9595.1,225647631,11204.36,9438.8375,156.2625,0,9637.15,231670142.4,-6022511.429,0.44,69.35,-142.35,96.6414766,211.7,85.35,-85.35,85.35,0,34.98571429,25.07857143,57.29325067,0,0,-18,19710320568,1200324840,May,28782,1,3154,-1,0,6.79,6.79,6.79,6.79,0,-1,-1
29/05/17,9560.05,9637.75,9547.7,9604.9,242266034,12484.61,9454.4875,150.4125,0,9663.9,233640369.7,8625664.286,0.61,175.45,62.85,62.7891426,112.6,9.8,-9.8,9.8,0,36.38571429,11.32142857,74.70303564,0,0,242.3,10865631625,3428892268,May,28846,-1,3217,1,0,6.668,6.668,6.668,6.668,-0.018,-1,-1
30/05/17,9590.65,9635.3,9581.2,9624.55,199894193,9765.4,9469.695833,154.8541667,0,9647.25,239772567.9,-39878374.86,0.24,196.65,176.05,80.73215194,20.6,19.65,-19.65,19.65,0,39.19285714,11.1,76.40997076,0,0,441.45,6776413143,5956119664,May,28849,-1,3217,1,0,6.664,6.664,6.664,6.664,-0.0006,-1,-1
31/05/17,9636.55,9649.6,9609.25,9621.25,427053433,19605.94,9488.333333,132.9166667,0,9668.25,231205824.6,195847608.4,0.49,183,167.15,103.2101756,15.85,-3.3,3.3,0,3.3,37.71428571,11.57142857,75,0,0,555.1,-6533917525,6239951417,May,28839,1,3210,-1,0,6.664,6.664,6.664,6.664,0,-1,-1
